time_h,glucose,fructose,sugar_ref,ethanol,biomass
202.8018679119413,7.746696415430421,3.156554924113643,10.903251339544063,179.24290514507643,6.2
202.96864576384257,7.726018183750251,3.145807547887926,10.871825731638179,179.25737006493213,6.2
203.13542361574383,7.705395151828379,3.135096766114857,10.840491917943236,179.2717927327522,6.2
203.3022014676451,7.684827172292135,3.124422454179001,10.809249626471136,179.28617327373033,6.2
203.46897931954635,7.66431409816241,3.113784487889356,10.778098586051767,179.30051181268357,6.2
203.63575717144764,7.643855782852612,3.103182743477909,10.747038526330522,179.3148084740537,6.2
203.8025350233489,7.623452080167618,3.092617097598194,10.716069177765812,179.3290633819083,6.2
203.96931287525015,7.603102844302711,3.082087427323855,10.685190271626565,179.34327665994167,6.2
204.13609072715144,7.582807929842539,3.0715936101472106,10.65440153998975,179.3574484314765,6.2
204.3028685790527,7.562567191760111,3.0611355239778395,10.62370271573795,179.37157881946445,6.2
204.46964643095396,7.5423804854157,3.050713047141142,10.593093532556843,179.38566794648753,6.2
204.63642428285524,7.522247666555856,3.0403260583769365,10.562573724932793,179.39971593475923,6.2
